"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"TAJP6LEF","journalArticle","2024","Nault, Kelly A.; Yap, Andy J.","00_The Self-Promotion Boost: Positive consequences for observers of high-rank self-promoters","Journal of Personality and Social Psychology","","1939-1315","10.1037/pspa0000364","","This research examines how self-promotion conducted by relatively higher ranked individuals affects observers’ affect and motivation. We developed and tested the idea of a Self-Promotion Boost—superior self-promoters inspire lower ranked observers by sharing achievement-related information that reflects opportunities to succeed in relevant domains, eliciting high-activation positive affect and greater motivation. Results from nine experimental studies (total N = 2,599) revealed that (1) interactions involving self-promotion by superiors (vs. peers or subordinates) lead observers to report greater experiences of high-activation positive affect (e.g., hope, inspiration), whereas peers and subordinates (vs. superiors) generate greater high-activation negative affect. (2) The positive effects of superiors’ self-promotion go above and beyond effects elicited by superiors in interactions devoid of self-promotion. (3) Observers’ inferences of self-promoters’ earned success mediate the relationships between self-promoter rank and observer high-activation positive and negative affect. (4) High-activation positive affect elicited by superiors in turn leads to greater observer-reported motivation. Finally, (5) we found support for our theory that these effects are strengthened when observers view the self-promoting superiors as role models: Superiors elicit high-activation positive affect when they (a) are admired and respected by observers, (b) communicate what observers deem to be achievable successes, and (c) share accomplishments relevant to observers’ own domain of success. Our findings illustrate the positive effects self-promotion can have on observers of this behavior, and how this behavior can consequently bolster observer motivation. We discuss implications for the literature on self-promotion, social comparison, and social motivation. (PsycInfo Database Record (c) 2024 APA, all rights reserved)","2024","2025-07-19 10:37:40","2025-09-11 01:15:20","","175-212","","2","126","","","The Self-Promotion Boost","","","","","","","en-US","","","","","APA PsycNet","","Place: US Publisher: American Psychological Association","","D:\soft\Zotero\保存目录\storage\86GA6ZEP\Nault和Yap - 2024 - The Self-Promotion Boost Positive consequences for observers of high-rank self-promoters.pdf","","","Motivation; Negative Emotions; Observers; Peers; Positive Emotions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PDAQXYJF","journalArticle","2024","Itzchakov, Guy; Weinstein, Netta; Leary, Mark; Saluk, Dvori; Amar, Moty","00_Listening to understand: The role of high-quality listening on speakers’ attitude depolarization during disagreements","Journal of Personality and Social Psychology","","1939-1315","10.1037/pspa0000366","","Disagreements can polarize attitudes when they evoke defensiveness from the conversation partners. When a speaker talks, listeners often think about ways to counterargue. This process often fails to depolarize attitudes and might even backfire (i.e., the Boomerang effect). However, what happens in disagreements if one conversation partner genuinely listens to the other’s perspective? We hypothesized that when conversation partners convey high-quality listening—characterized by attention, understanding, and positive intentions—speakers will feel more socially comfortable and connected to them (i.e., positivity resonance) and reflect on their attitudes in a less defensive manner (i.e., have self-insight). We further hypothesized that this process reduces perceived polarization (perceived attitude change, perceived attitude similarity with the listener) and actual polarization (reduced attitude extremity). Four experiments manipulated poor, moderate, and high-quality listening using a video vignette (Study 1) and live interactions (Studies 2–4). The results consistently supported the research hypotheses and a serial mediation model in which listening influences depolarization through positivity resonance and nondefensive self-reflection. Most of the effects of the listening manipulation on perceived and actual depolarization generalized across indicators of attitude strength, specifically attitude certainty and attitude morality. These findings suggest that high-quality listening can be a valuable tool for bridging attitudinal and ideological divides. (PsycInfo Database Record (c) 2025 APA, all rights reserved)","2024","2025-07-19 10:37:40","2025-09-11 01:15:25","","213-239","","2","126","","","Listening to understand","","","","","","","en-US","","","","","APA PsycNet","","Place: US Publisher: American Psychological Association","","D:\soft\Zotero\保存目录\storage\HANNUUXF\Itzchakov 等 - 2024 - Listening to understand The role of high-quality listening on speakers’ attitude depolarization dur.pdf","","","Attitude Change; Audiences; Auditory Perception; Conversation; Depolarization; Listening (Interpersonal); Partners; Positivism","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5DXLYDFC","journalArticle","2024","Hildebrand, Laura K.; Monteith, Margo J.; Arriaga, Ximena B.","00_The role of trust in reducing confrontation-related social costs","Journal of Personality and Social Psychology","","1939-1315","10.1037/pspi0000429","","Confronting, or calling out people for prejudiced remarks, reduces subsequent expressions of prejudice. However, people who confront others incur social costs: Confronters are disliked, derogated, and avoided relative to others who have not confronted. These social costs hurt the confronter and reduce the likelihood of future confrontation. The present studies (N = 1,019) integrate the close relationships and prejudice reduction literatures to examine whether people who are confronted assign fewer social costs when they trust the confronter. Study 1 provided correlational evidence that people who were confronted for making a sexist remark experienced less irritation and annoyance (i.e., negative other-directed affect) if they trusted the confronter, which, in turn, reduced social costs. Manipulation of trust in Study 2 with non-Black participants provided causal evidence that trust buffers against social costs. Being confronted predictably led to more negative other-directed affect and social costs, relative to not-confronted participants; however, these effects were mitigated among participants who underwent a trust-building exercise with the confronter. Study 3 used an ecologically valid context in which non-Black participants who made a stereotypic remark were confronted by an actual friend or stranger. They assigned fewer social costs when confronted by their friend (vs. stranger), and this effect was serially mediated by trust and negative other-directed affect. Importantly, confrontation reduced subsequent stereotyping in all studies. Practically, these studies reveal that when confronters establish trust, they experience fewer social costs. Theoretically, these studies provide a new direction for confrontation research that accounts for interpersonal dynamics. (PsycInfo Database Record (c) 2024 APA, all rights reserved)","2024","2025-07-19 10:37:40","2025-09-11 01:15:29","","240-261","","2","126","","","","","","","","","","en-US","","","","","APA PsycNet","","Place: US Publisher: American Psychological Association","","D:\soft\Zotero\保存目录\storage\DWBB3Z9C\Hildebrand 等 - 2024 - The role of trust in reducing confrontation-related social costs.pdf","","","Close Relationships; Negative Emotions; Prejudice; Trust (Social Behavior)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ILS6VR9G","journalArticle","2024","Livingstone, Andrew G.; Bedford, Summer L.; Afyouni, Aya; Vu, Ngoc; Kapantai, Ioanna; Makanju, Damilola; Chayinska, Maria; González, Roberto; Carozzi, Pía; Contreras, Camila; Byrne, Sarosha; Guy, Jennifer; King, Lara; Lo, Clarissa H. C.; Pearson, Harriet; Tapp, Calandra","00_You get us, so you like us: Feeling understood by an outgroup predicts more positive intergroup relations via perceived positive regard","Journal of Personality and Social Psychology","","1939-1315","10.1037/pspi0000434","","Intergroup felt understanding—the belief that outgroup members understand and accept ingroup perspectives—has been found to predict positive intergroup outcomes, but the mechanism through which it has its positive effects is unclear. Across eight studies, we tested the hypothesis that felt positive regard—the perception that outgroup members like and respect ingroup members—mediates the positive effects of felt understanding on outcomes like outgroup trust. Studies 1–6 (total N = 1,366) included cross-sectional and experimental designs and a range of intergroup settings such as Sunni–Shia relations in Lebanon, gender relations, and support for “Brexit” in the United Kingdom. Results of meta-analytic structural equation models across these studies provided evidence of the indirect effect of felt understanding via felt positive regard on outcomes including trust and positive relational emotions. Study 7 (N = 307) then tested the causal effect of felt positive regard through a direct manipulation. Findings confirmed that felt positive (vs. negative) regard did lead to more positive intergroup perceptions. Finally, Study 8 (N = 410) tested the indirect effect as a within-person change process using a year-long, two-wave study of the conflict in Chile between Indigenous Mapuche and Non-Indigenous Chileans: Change over time in felt understanding indirectly predicted change over time in trust via change in felt positive regard. We consider the theoretical implications of the findings for how intergroup relations may be improved and the possibilities presented by felt understanding for intervention development. (PsycInfo Database Record (c) 2024 APA, all rights reserved)","2024","2025-07-19 10:37:40","2025-09-11 01:15:33","","262-281","","2","126","","","You get us, so you like us","","","","","","","en-US","","","","","APA PsycNet","","Place: US Publisher: American Psychological Association","","D:\soft\Zotero\保存目录\storage\CBUA2YUP\Livingstone 等 - 2024 - You get us, so you like us Feeling understood by an outgroup predicts more positive intergroup rela.pdf","","","Adult Attitudes; Affection; Comprehension; Conflict; Emotions; Ingroup Outgroup; Intergroup Dynamics; Respect","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RYLMDQPF","journalArticle","2024","Kuper, Niclas; von Garrel, Alina S.; Wiernik, Brenton M.; Phan, Le Vy; Modersitzki, Nick; Rauthmann, John F.","00_Distinguishing four types of Person × Situation interactions: An integrative framework and empirical examination","Journal of Personality and Social Psychology","","1939-1315","10.1037/pspp0000473","","People differ in their reaction to situations, resulting in Person × Situation interactions. These interactions have been emphasized by many theoretical accounts of personality. Nevertheless, empirical progress on Person × Situation interactions has been slow. This is in part attributable to an insufficient distinction of person and situation variables and of different types of interaction effects. We propose a framework distinguishing four nested types of interaction effects varying in specificity: (a) P × S: broad Person × Situation interaction variance, (b) P × Sspec: between-person differences in situation variable–outcome associations, (c) Pspec × S: between-situation differences in person variable–outcome associations, and (d) Pspec × Sspec: specific Person Variable × Situation Variable interactions. We conducted two large online studies (N = 622 and N = 818) with standardized situation stimuli (N = 62 pictures and N = 62 first-person perspective videos) and assessed Big Five traits, DIAMONDS situation characteristics, and Big Five states. Using preregistered multilevel models, we systematically quantified the different interaction types. We found (a) large Person × Situation interaction variance in personality states, (b) sizable individual differences in situation characteristic–state contingencies, (c) consistent but smaller between-situation differences in trait–state associations, and (d) some significant but (very) small Personality Trait × Situation Characteristic interactions. Our findings highlight Person × Situation interactions as potentially important predictors of psychological states, although the explanation of these interactions through specific person variables remains difficult. Individual differences in the reaction to situations should be incorporated into our models of personality. (PsycInfo Database Record (c) 2024 APA, all rights reserved)","2024","2025-07-19 10:37:40","2025-09-11 01:15:39","","282-311","","2","126","","","Distinguishing four types of Person × Situation interactions","","","","","","","en-US","","","","","APA PsycNet","","Place: US Publisher: American Psychological Association","","D:\soft\Zotero\保存目录\storage\9Z7US7T7\Kuper 等 - 2024 - Distinguishing four types of Person × Situation interactions An integrative framework and empirical.pdf","","","Five Factor Personality Model; Interpersonal Interaction; Personality","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UJXAGGGH","journalArticle","2024","Abdurahman, Suhaib; Vu, Huy; Zou, Wanling; Ungar, Lyle; Bhatia, Sudeep","00_A deep learning approach to personality assessment: Generalizing across items and expanding the reach of survey-based research","Journal of Personality and Social Psychology","","1939-1315","10.1037/pspp0000480","","Traditional methods of personality assessment, and survey-based research in general, cannot make inferences about new items that have not been surveyed previously. This limits the amount of information that can be obtained from a given survey. In this article, we tackle this problem by leveraging recent advances in statistical natural language processing. Specifically, we extract “embedding” representations of questionnaire items from deep neural networks, trained on large-scale English language data. These embeddings allow us to construct a high-dimensional space of items, in which linguistically similar items are located near each other. We combine item embeddings with machine learning algorithms to extrapolate participant ratings of personality items to completely new items that have not been rated by any participants. The accuracy of our approach is on par with incentivized human judges given an identical task, indicating that it predicts ratings of new personality items as accurately as people do. Our approach is also capable of identifying psychological constructs associated with questionnaire items and can accurately cluster items into their constructs based only on their language content. Overall, our results show how representations of linguistic personality descriptors obtained from deep language models can be used to model and predict a large variety of traits, scales, and constructs. In doing so, they showcase a new scalable and cost-effective method for psychological measurement. (PsycInfo Database Record (c) 2024 APA, all rights reserved)","2024","2025-07-19 10:37:40","2025-09-11 01:15:44","","312-331","","2","126","","","A deep learning approach to personality assessment","","","","","","","en-US","","","","","APA PsycNet","","Place: US Publisher: American Psychological Association","","D:\soft\Zotero\保存目录\storage\RLII3GB2\Abdurahman 等 - 2024 - A deep learning approach to personality assessment Generalizing across items and expanding the reac.pdf","","","Deep Neural Networks; Natural Language Processing; Personality; Personality Measures; Questionnaires; Rating; Surveys; Test Items","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V4Z2RYIY","journalArticle","2024","Wagner, Jenny; Wieczorek, Larissa L.; Brandt, Naemi D.","02_Boosting yourself? Associations between momentary self-esteem, daily social interactions, and self-esteem development in late adolescence and late adulthood","Journal of Personality and Social Psychology","","1939-1315","10.1037/pspp0000481","","Research over the past 2 decades has repeatedly shown that the evaluation of one’s own worth—trait self-esteem—is closely linked to the quality of social relationships and perceptions of social inclusion. However, there is limited evidence on the dynamics between momentary self-esteem and perceptions of social inclusion in everyday life, as well as on their possible long-term (bottom-up) effects on the development of trait self-esteem. We addressed this research gap using longitudinal data from a German multimethodological study (N = 324) in which N = 235 late adolescents (Mage = 17.7; 76% female) and N = 89 older adults (Mage = 63.8; 64% female) were followed over 1 year. Based on three trait questionnaires with 6-month intervals and a 7-day experience-sampling burst at the first measurement point, we investigated momentary dynamics in self-esteem and longitudinal change by using multilevel and latent growth modeling. Results confirmed the positive association between momentary self-esteem and perceptions of social inclusion in everyday life, that is, self-esteem reactivity in both age groups. In addition, both self- and other-reports showed a consistent increase in trait self-esteem over 1 year. However, because the slope parameters did not indicate substantial interindividual variance, we were unable to test for bottom-up effects of self-esteem reactivity. We discuss the importance of daily social experiences for momentary self-esteem in late adolescence and late adulthood but also point to the need for further multimethodological research. (PsycInfo Database Record (c) 2024 APA, all rights reserved)","2024","2025-07-19 10:37:40","2025-09-11 00:48:23","","332-345","","2","126","","","Boosting yourself?","","","","","","","en-US","","","","","APA PsycNet","","Place: US Publisher: American Psychological Association","","D:\soft\Zotero\保存目录\storage\FB6YCGA7\Wagner 等 - 2024 - Boosting yourself Associations between momentary self-esteem, daily social interactions, and self-e.pdf","","","Adolescent Development; Late Adolescence; Older Adulthood; Self-Esteem; Simulation; Social Inclusion; Social Perception","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V3PHBSDD","journalArticle","2024","Buchinger, Laura; Entringer, Theresa M.; Richter, David; Wagner, Gert G.; Gerstorf, Denis; Bleidorn, Wiebke","01_Codevelopment of life goals and the Big Five personality traits across adulthood and old age","Journal of Personality and Social Psychology","","1939-1315","10.1037/pspp0000477","","Since the new millennium, research in the field of personality development has focused on the stability and change of basic personality traits. Motivational aspects of personality and their longitudinal association with basic traits have received comparably little attention. In this preregistered study, we applied bivariate latent growth curve model to investigated the codevelopment of nine life goals and the Big Five traits. We tested age, perceived control, gender, educational background, and regional socialization as potential moderators of codevelopment. Data came from the German Socio-Economic Panel study (N = 55,040, age range: 18–103 years) and span a study period of 13 years. During this period, the Big Five traits and life goals were assessed four times. Our findings suggest that development in broader life goal domains (e.g., self-fulfillment) is more strongly connected to personality development across the life span, whereas changes in specific goals (e.g., having children) are more closely tied to trait changes during young and middle adulthood. The strongest codevelopment was found between Openness and agentic goals with a focus on personal growth followed by codevelopment between Agreeableness and communal goals. Developmental stage and educational background moderated the codevelopment of Conscientiousness and economic achievement as well as family-related goals. Contrary to the previous research, we found that Neuroticism codeveloped with communal life goals (i.e., having a happy relationship/marriage). Our findings reinforce theoretical frameworks that highlight the role of changing opportunities, constraints, and developmental tasks across adulthood. (PsycInfo Database Record (c) 2024 APA, all rights reserved)","2024","2025-07-19 10:37:40","2025-09-11 00:49:15","","346-368","","2","126","","","","","","","","","","en-US","","","","","APA PsycNet","","Place: US Publisher: American Psychological Association","","D:\soft\Zotero\保存目录\storage\IZQVVWEZ\Buchinger 等 - 2024 - Codevelopment of life goals and the Big Five personality traits across adulthood and old age.pdf","","","Age Differences; Childhood Development; Educational Background; Five Factor Personality Model; Goals; Human Sex Differences; Life Span; Personality Development","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IU82KTK6","journalArticle","2024","No authorship indicated","08_Correction to “Handshaking promotes deal-making by signaling cooperative intent” by Schroeder et al. (2019)","Journal of Personality and Social Psychology","","1939-1315","10.1037/pspi0000460","","Reports an error in ""Handshaking promotes deal-making by signaling cooperative intent"" by Juliana Schroeder, Jane L. Risen, Francesca Gino and Michael I. Norton (Journal of Personality and Social Psychology, 2019[May], Vol 116[5], 743-768). The sixth sentence in the abstract has been revised. Two new sentences have been added to the end of the Method subsection in Study 3. Data throughout the Results subsection in Study 3 have been updated. A new fourth paragraph in the Results subsection in Study 3 now appears. Figure 4 has been removed and all remaining figures and figure captions have been renumbered accordingly. Data in the Open Information Exchange subsection of the Appendix, Study 3, have been updated. The online version of this article has been corrected. (The following abstract of the original article appeared in record 2018-63408-001.) We examine how a simple handshake—a gesture that often occurs at the outset of social interactions—can influence deal-making. Because handshakes are social rituals, they are imbued with meaning beyond their physical features. We propose that during mixed-motive interactions, a handshake is viewed as a signal of cooperative intent, increasing people’s cooperative behavior and affecting deal-making outcomes. In Studies 1a and 1b, pairs who chose to shake hands at the onset of integrative negotiations obtained better joint outcomes. Study 2 demonstrates the causal impact of handshaking using experimental methodology. Study 3 suggests a driver of the cooperative consequence of handshaking: negotiators expected partners who shook hands to behave more cooperatively than partners who avoided shaking hands or partners whose nonverbal behavior was unknown. Study 4 uses an economic game to demonstrate that handshaking increased cooperation even when handshakes were uninstructed (vs. instructed). Further demonstrating the primacy of signaling cooperative intent, handshaking actually reduced cooperation when the action signaled ill intent (e.g., when the hand-shaker was sick; Study 5). Finally, in Study 6, executives assigned to shake hands before a more antagonistic, distributive negotiation were less likely to lie about self-benefiting information, increasing cooperation even to their own detriment. Together, these studies provide evidence that handshakes, ritualistic behaviors imbued with meaning beyond mere physical contact, signal cooperative intent and promote deal-making. (PsycInfo Database Record (c) 2024 APA, all rights reserved)","2024","2025-07-19 10:37:40","2025-09-11 00:42:02","","212-212","","2","126","","","","","","","","","","en-US","","","","","APA PsycNet","","Place: US Publisher: American Psychological Association","","D:\soft\Zotero\保存目录\storage\AI2YXJ9V\No authorship indicated - 2024 - Correction to “Handshaking promotes deal-making by signaling cooperative intent” by Schroeder et al..pdf","","","Cooperation; Gestures; Intention; Meaning; Negotiation; Physical Contact; Rites (Nonreligious); Social Interaction","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WBTINS7Q","journalArticle","2024","No authorship indicated","08_Correction to “Tell it like it is: When politically incorrect language promotes authenticity” by Rosenblum et al. (2020)","Journal of Personality and Social Psychology","","1939-1315","10.1037/pspi0000461","","Reports an error in ""Tell it like it is: When politically incorrect language promotes authenticity"" by Michael Rosenblum, Juliana Schroeder and Francesca Gino (Journal of Personality and Social Psychology, 2020[Jul], Vol 119[1], 75-103). In the original article, the sample size in the abstract and in the third sentence of the General Discussion section has been corrected to N = 4,922. The Open Science Framework URL for the preregistered hypothesis and analysis plan for Experiment 2 is now available at https://osf.io/8m7sv. The Open Science Framework URL for the preregistered hypothesis and analysis plan for Experiment 3 is now available at https://osf.io/g2ms4. The Open Science Framework URL for the preregistered hypothesis and analysis plan for Experiment 4 is now available at https://osf.io/j3d95/. Data in the Impression measures subsection in Experiment 4 have been updated. The Open Science Framework URL for the preregistered hypothesis and analysis plan for Experiment 6 is now available at https://osf.io/ f5sc4/. Data in the Participants subsection in Experiment 6 have been updated. Data throughout the Results subsection of Experiment 6 have been updated. Figures 7 and 8 have been updated. Data in Footnote 18 have been updated. The online version of this article has been corrected. (The following abstract of the original article appeared in record 2019-46162-001.) When a person’s language appears to be political—such as being politically correct or incorrect—it can influence fundamental impressions of him or her. Political correctness is “using language or behavior to seem sensitive to others’ feelings, especially those others who seem socially disadvantaged.” One pilot study, 6 experiments, and 3 supplemental experiments (N = 4,922) demonstrate that being politically incorrect makes communicators appear more authentic—specifically, less susceptible to external influence—albeit also less warm. These effects, however, are moderated by perceivers’ political ideology and how sympathetic perceivers feel toward the target group being labeled politically correctly. In Experiments 1, 2, and 3 using politically incorrect language (e.g., calling undocumented immigrants illegals) made a communicator appear particularly authentic among conservative perceivers but particularly cold among liberal perceivers. However, in Experiment 4 these effects reversed when conservatives felt sympathetic toward the group that was being labeled politically correctly or incorrectly (e.g., calling poor Whites white trash). Experiment 5 tests why political incorrectness can boost authenticity, demonstrating that it makes communicators seem less strategic. Finally, Experiment 6 examines the use of political language in a meaningful field context: perceived persuasion in real political debates. Debaters instructed to be politically correct (vs. politically incorrect) were judged by their uninstructed conversation partners to be easier to persuade during the conversation, although they actually reported being similarly persuaded. Together, these findings demonstrate when and how using politically incorrect language can enhance a person’s authenticity. (PsycInfo Database Record (c) 2024 APA, all rights reserved)","2024","2025-07-19 10:37:40","2025-09-11 00:42:12","","212-212","","2","126","","","Correction to “Tell it like it is","","","","","","","","","","","","APA PsycNet","","Place: US Publisher: American Psychological Association","","","","","Authenticity; Communication; Conversation; Ideology; Impression Formation; Labeling; Language; Politics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
