"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"QH4Q2G2U","journalArticle","2024","Hubbard, Ryan J.; Federmeier, Kara D.","00_The Impact of Linguistic Prediction Violations on Downstream Recognition Memory and Sentence Recall","Journal of Cognitive Neuroscience","","0898-929X","10.1162/jocn_a_02078","https://doi.org/10.1162/jocn_a_02078","Predicting upcoming words during language comprehension not only affects processing in the moment but also has consequences for memory, although the source of these memory effects (e.g., whether driven by lingering pre-activations, re-analysis following prediction violations, or other mechanisms) remains underspecified. Here, we investigated downstream impacts of prediction on memory in two experiments. First, we recorded EEG as participants read strongly and weakly constraining sentences with expected, unexpected but plausible, or semantically anomalous endings (“He made a holster for his gun / father / train”) and were tested on their recognition memory for the sentence endings. Participants showed similar rates of false alarms for predicted but never presented sentence endings whether the prediction violation was plausible or anomalous, suggesting that these arise from pre-activation of the expected words during reading. During sentence reading, especially in strongly constraining sentences, plausible prediction violations elicited an anterior positivity; anomalous endings instead elicited a posterior positivity, whose amplitude was predictive of later memory for those anomalous words. ERP patterns at the time of recognition differentiated plausible and anomalous sentence endings: Words that had been plausible prediction violations elicited enhanced late positive complex amplitudes, suggesting greater episodic recollection, whereas anomalous sentence endings elicited greater N1 amplitudes, suggesting attentional tagging. In a follow-up behavioral study, a separate group of participants read the same sentence stimuli and were tested for sentence-level recall. We found that recall of full sentences was impaired when sentences ended with a prediction violation. Taken together, the results suggest that prediction violations draw attention and affect encoding of the violating word, in a manner that depends on plausibility, and that this, in turn, may impair future memory of the gist of the sentence.","2024-01-01","2025-07-19 09:53:50","2025-09-12 06:24:05","2025-07-19 09:53:21","1-23","","1","36","","Journal of Cognitive Neuroscience","","","","","","","","en-US","","","","","Silverchair","","","","D:\soft\Zotero\保存目录\storage\L7TWUGWW\Hubbard和Federmeier - 2024 - The Impact of Linguistic Prediction Violations on Downstream Recognition Memory and Sentence Recall.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZKMBSHQK","journalArticle","2024","Takashima, Atsuko; Carota, Francesca; Schoots, Vincent; Redmann, Alexandra; Jehee, Janneke; Indefrey, Peter","00_Tomatoes Are Red: The Perception of Achromatic Objects Elicits Retrieval of Associated Color Knowledge","Journal of Cognitive Neuroscience","","0898-929X","10.1162/jocn_a_02068","https://doi.org/10.1162/jocn_a_02068","When preparing to name an object, semantic knowledge about the object and its attributes is activated, including perceptual properties. It is unclear, however, whether semantic attribute activation contributes to lexical access or is a consequence of activating a concept irrespective of whether that concept is to be named or not. In this study, we measured neural responses using fMRI while participants named objects that are typically green or red, presented in black line drawings. Furthermore, participants underwent two other tasks with the same objects, color naming and semantic judgment, to see if the activation pattern we observe during picture naming is (a) similar to that of a task that requires accessing the color attribute and (b) distinct from that of a task that requires accessing the concept but not its name or color. We used representational similarity analysis to detect brain areas that show similar patterns within the same color category, but show different patterns across the two color categories. In all three tasks, activation in the bilateral fusiform gyri (“Human V4”) correlated with a representational model encoding the red–green distinction weighted by the importance of color feature for the different objects. This result suggests that when seeing objects whose color attribute is highly diagnostic, color knowledge about the objects is retrieved irrespective of whether the color or the object itself have to be named.","2024-01-01","2025-07-19 09:53:50","2025-09-12 06:24:16","2025-07-19 09:53:24","24-45","","1","36","","Journal of Cognitive Neuroscience","Tomatoes Are Red","","","","","","","en-US","","","","","Silverchair","","","","D:\soft\Zotero\保存目录\storage\RNXW9FE9\Takashima 等 - 2024 - Tomatoes Are Red The Perception of Achromatic Objects Elicits Retrieval of Associated Color Knowled.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3CJAYKU8","journalArticle","2024","Adamian, Nika; Andersen, Søren K.","02_Attentional Modulation in Early Visual Cortex: A Focused Reanalysis of Steady-state Visual Evoked Potential Studies","Journal of Cognitive Neuroscience","","0898-929X","10.1162/jocn_a_02070","https://doi.org/10.1162/jocn_a_02070","Steady-state visual evoked potentials (SSVEPs) are a powerful tool for investigating selective attention. Here, we conducted a combined reanalysis of multiple studies employing this technique in a variety of attentional experiments to, first, establish benchmark effect sizes of attention on amplitude and phase of SSVEPs and, second, harness the power of a large data set to test more specific hypotheses. Data of eight published SSVEP studies were combined, in which human participants (n = 135 in total) attended to flickering random dot stimuli based on their defining features (e.g., location, color, luminance, or orientation) or feature conjunctions. The reanalysis established that, in all the studies, attention reliably enhanced amplitudes, with color-based attention providing the strongest effect. In addition, the latency of SSVEPs elicited by attended stimuli was reduced by ∼4 msec. Next, we investigated the modulation of SSVEP amplitudes in a subset of studies where two different features were attended concurrently. Although most models assume that attentional effects of multiple features are combined additively, our results suggest that neuronal enhancement provided by concurrent attention is better described by multiplicative integration. Finally, we used the combined data set to demonstrate that the increase in trial-averaged SSVEP amplitudes with attention cannot be explained by increased synchronization of single-trial phases. Contrary to the prediction of the phase-locking account, the variance across trials of complex Fourier coefficients increases with attention, which is more consistent with boosting of a largely phase-locked signal embedded in non-phase-locked noise.","2024-01-01","2025-07-19 09:53:50","2025-09-12 06:17:41","2025-07-19 09:53:26","46-70","","1","36","","Journal of Cognitive Neuroscience","Attentional Modulation in Early Visual Cortex","","","","","","","en-US","","","","","Silverchair","","","","D:\soft\Zotero\保存目录\storage\BBSUVEII\Adamian和Andersen - 2024 - Attentional Modulation in Early Visual Cortex A Focused Reanalysis of Steady-state Visual Evoked Po.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"STPNZ5X4","journalArticle","2024","Shyr, Megan C.; Joshi, Sanjay S.","00_A Case Study of the Validity of Web-based Visuomotor Rotation Experiments","Journal of Cognitive Neuroscience","","0898-929X","10.1162/jocn_a_02080","https://doi.org/10.1162/jocn_a_02080","Web-based experiments are gaining momentum in motor learning research because of the desire to increase statistical power, decrease overhead for human participant experiments, and utilize a more demographically inclusive sample population. However, there is a vital need to understand the general feasibility and considerations necessary to shift tightly controlled human participant experiments to an online setting. We developed and deployed an online experimental platform modeled after established in-laboratory visuomotor rotation experiments to serve as a case study examining remotely collected data quality for an 80-min experiment. Current online motor learning experiments have thus far not exceeded 60 min, and current online crowdsourced studies have a median duration of approximately 10 min. Thus, the impact of a longer-duration, web-based experiment is unknown. We used our online platform to evaluate perturbation-driven motor adaptation behavior under three rotation sizes (±10°, ±35°, and ±65°) and two sensory uncertainty conditions. We hypothesized that our results would follow predictions by the relevance estimation hypothesis. Remote execution allowed us to double (n = 49) the typical participant population size from similar studies. Subsequently, we performed an in-depth examination of data quality by analyzing single-trial data quality, participant variability, and potential temporal effects across trials. Results replicated in-laboratory findings and provided insight on the effect of induced sensory uncertainty on the relevance estimation hypothesis. Our experiment also highlighted several specific challenges associated with online data collection including potentially smaller effect sizes, higher data variability, and lower recommended experiment duration thresholds. Overall, online paradigms present both opportunities and challenges for future motor learning research.","2024-01-01","2025-07-19 09:53:50","2025-09-12 06:24:26","2025-07-19 09:53:29","71-94","","1","36","","Journal of Cognitive Neuroscience","","","","","","","","en-US","","","","","Silverchair","","","","D:\soft\Zotero\保存目录\storage\SBP9DFSZ\Shyr和Joshi - 2024 - A Case Study of the Validity of Web-based Visuomotor Rotation Experiments.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3K2VKS6R","journalArticle","2024","Geissler, Christoph Felix; Schöpper, Lars-Michael; Engesser, Anna Franziska; Beste, Christian; Münchau, Alexander; Frings, Christian","00_Turning the Light Switch on Binding: Prefrontal Activity for Binding and Retrieval in Action Control","Journal of Cognitive Neuroscience","","0898-929X","10.1162/jocn_a_02071","https://doi.org/10.1162/jocn_a_02071","According to action control theories, responding to a stimulus leads to the binding of response and stimulus features into a common representation, that is, an event file. Repeating any component of an event file retrieves all previously bound information, leading to performance costs for partial repetitions measured in so-called binding effects. Although otherwise robust and stable, binding effects are typically completely absent in “localization tasks,” in which participants localize targets with spatially compatible responses. Yet, it is possible to observe binding effects in such when location features have to be translated into response features. We hypothesized that this modulation of binding effects is reflected in task involvement of the dorsolateral pFC (DLPFC). Participants localized targets with either direct (i.e., spatially compatible key) or translated (i.e., diagonally opposite to the spatially compatible key) responses. We measured DLPFC activity with functional near-infrared spectroscopy. On the behavioral level, we observed binding effects in the translated response condition, but not in the direct response condition. Importantly, prefrontal activity was also higher in the translated mapping condition. In addition, we found some evidence for the strength of the difference in binding effects in behavioral data being correlated with the corresponding effects in prefrontal activity. This suggests that activity in the DLPFC reflects the amount of executive control needed for translating location features into responses. More generally, binding effects seem to emerge only when the task at hand involves DLPFC recruitment.","2024-01-01","2025-07-19 09:53:50","2025-09-12 06:24:38","2025-07-19 09:53:31","95-106","","1","36","","Journal of Cognitive Neuroscience","Turning the Light Switch on Binding","","","","","","","en-US","","","","","Silverchair","","","","D:\soft\Zotero\保存目录\storage\A7SCGIS9\Geissler 等 - 2024 - Turning the Light Switch on Binding Prefrontal Activity for Binding and Retrieval in Action Control.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H2KZRN7I","journalArticle","2024","Batterink, Laura J.; Mulgrew, Jerrica; Gibbings, Aaron","00_Rhythmically Modulating Neural Entrainment during Exposure to Regularities Influences Statistical Learning","Journal of Cognitive Neuroscience","","0898-929X","10.1162/jocn_a_02079","https://doi.org/10.1162/jocn_a_02079","The ability to discover regularities in the environment, such as syllable patterns in speech, is known as statistical learning. Previous studies have shown that statistical learning is accompanied by neural entrainment, in which neural activity temporally aligns with repeating patterns over time. However, it is unclear whether these rhythmic neural dynamics play a functional role in statistical learning or whether they largely reflect the downstream consequences of learning, such as the enhanced perception of learned words in speech. To better understand this issue, we manipulated participants' neural entrainment during statistical learning using continuous rhythmic visual stimulation. Participants were exposed to a speech stream of repeating nonsense words while viewing either (1) a visual stimulus with a “congruent” rhythm that aligned with the word structure, (2) a visual stimulus with an incongruent rhythm, or (3) a static visual stimulus. Statistical learning was subsequently measured using both an explicit and implicit test. Participants in the congruent condition showed a significant increase in neural entrainment over auditory regions at the relevant word frequency, over and above effects of passive volume conduction, indicating that visual stimulation successfully altered neural entrainment within relevant neural substrates. Critically, during the subsequent implicit test, participants in the congruent condition showed an enhanced ability to predict upcoming syllables and stronger neural phase synchronization to component words, suggesting that they had gained greater sensitivity to the statistical structure of the speech stream relative to the incongruent and static groups. This learning benefit could not be attributed to strategic processes, as participants were largely unaware of the contingencies between the visual stimulation and embedded words. These results indicate that manipulating neural entrainment during exposure to regularities influences statistical learning outcomes, suggesting that neural entrainment may functionally contribute to statistical learning. Our findings encourage future studies using non-invasive brain stimulation methods to further understand the role of entrainment in statistical learning.","2024-01-01","2025-07-19 09:53:50","2025-09-12 06:24:43","2025-07-19 09:53:34","107-127","","1","36","","Journal of Cognitive Neuroscience","","","","","","","","en-US","","","","","Silverchair","","","","D:\soft\Zotero\保存目录\storage\X3ARAEBC\Batterink 等 - 2024 - Rhythmically Modulating Neural Entrainment during Exposure to Regularities Influences Statistical Le.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZDZ4K7VB","journalArticle","2024","Haider, Chandra L.; Park, Hyojin; Hauswald, Anne; Weisz, Nathan","00_Neural Speech Tracking Highlights the Importance of Visual Speech in Multi-speaker Situations","Journal of Cognitive Neuroscience","","0898-929X","10.1162/jocn_a_02059","https://doi.org/10.1162/jocn_a_02059","Visual speech plays a powerful role in facilitating auditory speech processing and has been a publicly noticed topic with the wide usage of face masks during the COVID-19 pandemic. In a previous magnetoencephalography study, we showed that occluding the mouth area significantly impairs neural speech tracking. To rule out the possibility that this deterioration is because of degraded sound quality, in the present follow-up study, we presented participants with audiovisual (AV) and audio-only (A) speech. We further independently manipulated the trials by adding a face mask and a distractor speaker. Our results clearly show that face masks only affect speech tracking in AV conditions, not in A conditions. This shows that face masks indeed primarily impact speech processing by blocking visual speech and not by acoustic degradation. We can further highlight how the spectrogram, lip movements and lexical units are tracked on a sensor level. We can show visual benefits for tracking the spectrogram especially in the multi-speaker condition. While lip movements only show additional improvement and visual benefit over tracking of the spectrogram in clear speech conditions, lexical units (phonemes and word onsets) do not show visual enhancement at all. We hypothesize that in young normal hearing individuals, information from visual input is less used for specific feature extraction, but acts more as a general resource for guiding attention.","2024-01-01","2025-07-19 09:53:50","2025-09-12 06:24:49","2025-07-19 09:53:37","128-142","","1","36","","Journal of Cognitive Neuroscience","","","","","","","","en-US","","","","","Silverchair","","","","D:\soft\Zotero\保存目录\storage\8PUH2ZT2\Haider 等 - 2024 - Neural Speech Tracking Highlights the Importance of Visual Speech in Multi-speaker Situations.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9JXSHQWH","journalArticle","2024","Harquel, Sylvain; Cian, Corinne; Torlay, Laurent; Cousin, Emilie; Barraud, Pierre-Alain; Bougerol, Thierry; Guerraz, Michel","00_Modulation of Visually Induced Self-motion Illusions by α Transcranial Electric Stimulation over the Superior Parietal Cortex","Journal of Cognitive Neuroscience","","0898-929X","10.1162/jocn_a_02074","https://doi.org/10.1162/jocn_a_02074","The growing popularity of virtual reality systems has led to a renewed interest in understanding the neurophysiological correlates of the illusion of self-motion (vection), a phenomenon that can be both intentionally induced or avoided in such systems, depending on the application. Recent research has highlighted the modulation of α power oscillations over the superior parietal cortex during vection, suggesting the occurrence of inhibitory mechanisms in the sensorimotor and vestibular functional networks to resolve the inherent visuo-vestibular conflict. The present study aims to further explore this relationship and investigate whether neuromodulating these waves could causally affect the quality of vection. In a crossover design, 22 healthy volunteers received high amplitude and focused α-tACS (transcranial alternating current stimulation) over the superior parietal cortex while experiencing visually induced vection triggered by optokinetic stimulation. The tACS was tuned to each participant's individual α peak frequency, with θ-tACS and sham stimulation serving as controls. Overall, participants experienced better quality vection during α-tACS compared with control θ-tACS and sham stimulations, as quantified by the intensity of vection. The observed neuromodulation supports a causal relationship between parietal α oscillations and visually induced self-motion illusions, with their entrainment triggering overinhibition of the conflict within the sensorimotor and vestibular functional networks. These results confirm the potential of noninvasive brain stimulation for modulating visuo-vestibular conflicts, which could help to enhance the sense of presence in virtual reality environments.","2024-01-01","2025-07-19 09:53:50","2025-09-12 06:24:31","2025-07-19 09:53:39","143-154","","1","36","","Journal of Cognitive Neuroscience","","","","","","","","en-US","","","","","Silverchair","","","","D:\soft\Zotero\保存目录\storage\8PTZI28B\Harquel 等 - 2024 - Modulation of Visually Induced Self-motion Illusions by α Transcranial Electric Stimulation over the.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HJ8U42ZB","journalArticle","2024","Vogelsang, David A.; Furman, Daniella J.; Nee, Derek E.; Pappas, Ioannis; White, Robert L., III; Kayser, Andrew S.; D'Esposito, Mark","00_Dopamine Modulates Effective Connectivity in Frontal Cortex","Journal of Cognitive Neuroscience","","0898-929X","10.1162/jocn_a_02077","https://doi.org/10.1162/jocn_a_02077","There is increasing evidence that the left lateral frontal cortex is hierarchically organized such that higher-order regions have an asymmetric top–down influence over lower order regions. However, questions remain about the underlying neuroarchitecture of this hierarchical control organization. Within the frontal cortex, dopamine plays an important role in cognitive control functions, and we hypothesized that dopamine may preferentially influence top–down connections within the lateral frontal hierarchy. Using a randomized, double-blind, within-subject design, we analyzed resting-state fMRI data of 66 healthy young participants who were scanned once each after administration of bromocriptine (a dopamine agonist with preferential affinity for D2 receptor), tolcapone (an inhibitor of catechol-O-methyltransferase), and placebo, to determine whether dopaminergic stimulation modulated effective functional connectivity between hierarchically organized frontal regions in the left hemisphere. We found that dopaminergic drugs modulated connections from the caudal middle frontal gyrus and the inferior frontal sulcus to both rostral and caudal frontal areas. In dorsal frontal regions, effectivity connectivity strength was increased, whereas in ventral frontal regions, effective connectivity strength was decreased. These findings suggest that connections within frontal cortex are differentially modulated by dopamine, which may bias the influence that frontal regions exert over each other.","2024-01-01","2025-07-19 09:53:50","2025-09-12 06:24:21","2025-07-19 09:53:42","155-166","","1","36","","Journal of Cognitive Neuroscience","","","","","","","","en-US","","","","","Silverchair","","","","D:\soft\Zotero\保存目录\storage\SHLDDN7B\Vogelsang 等 - 2024 - Dopamine Modulates Effective Connectivity in Frontal Cortex.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GUPZCZ4Z","journalArticle","2024","Ten Oever, Sanne; Martin, Andrea E.","05_Interdependence of “What” and “When” in the Brain","Journal of Cognitive Neuroscience","","0898-929X","10.1162/jocn_a_02067","https://doi.org/10.1162/jocn_a_02067","From a brain's-eye-view, when a stimulus occurs and what it is are interrelated aspects of interpreting the perceptual world. Yet in practice, the putative perceptual inferences about sensory content and timing are often dichotomized and not investigated as an integrated process. We here argue that neural temporal dynamics can influence what is perceived, and in turn, stimulus content can influence the time at which perception is achieved. This computational principle results from the highly interdependent relationship of what and when in the environment. Both brain processes and perceptual events display strong temporal variability that is not always modeled; we argue that understanding—and, minimally, modeling—this temporal variability is key for theories of how the brain generates unified and consistent neural representations and that we ignore temporal variability in our analysis practice at the peril of both data interpretation and theory-building. Here, we review what and when interactions in the brain, demonstrate via simulations how temporal variability can result in misguided interpretations and conclusions, and outline how to integrate and synthesize what and when in theories and models of brain computation.","2024-01-01","2025-07-19 09:53:50","2025-09-12 06:21:56","2025-07-19 09:53:44","167-186","","1","36","","Journal of Cognitive Neuroscience","","","","","","","","en-US","","","","","Silverchair","","","","D:\soft\Zotero\保存目录\storage\W29I93HN\Ten Oever和Martin - 2024 - Interdependence of “What” and “When” in the Brain.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
